order_id,order_date,sales_date,ship_date,ship_mode,outlet_type,year,customer_id,customer_name,date_of_birth,segment,product_id,product_name,category_of_goods,sub_category,location_id,country,region,state,city_type,postal_code,sale_id,sales,quantity,discount,profit
ORD000536,11-01-2021,18-01-2022,17-01-2021,Same Day,Large,2019,CUST000536,Kimberly Baker,08-03-2012,Corporate,PROD000536,Burgers - 689,Fast Food,Burgers,98,India,South,Delhi,Village,110001,536,42279.58,4,0.26,3553.26
ORD000537,06-11-2019,30-05-2019,12-11-2019,Standard Class,Small,2021,CUST000537,Leah Campbell,17-05-1996,Consumer,PROD000537,Mops - 446,Household Items,Mops,19,India,North,Punjab,Tier 1,160001,537,19223.92,1,0.36,2008.27
ORD000538,12-12-2020,08-12-2019,17-12-2020,Standard Class,Large,2023,CUST000538,Amy Fox,13-07-2005,Corporate,PROD000538,Milk - 714,Dairy Products,Milk,69,India,North,Madhya Pradesh,Village,462001,538,8440.48,10,0.42,1354.58
ORD000539,28-03-2019,05-08-2019,02-04-2019,Same Day,Large,2021,CUST000539,Jaime Ford,07-07-2017,Consumer,PROD000539,Tomatoes - 636,Sessional Fruits & Vegetables,Tomatoes,97,India,West,Karnataka,Tier 1,560001,539,36525.03,9,0.05,6825.48
ORD000662,26-12-2019,05-10-2020,01-01-2020,Second Class,Large,2022,CUST000662,Brian Curtis,31-03-2008,Consumer,PROD000662,Refrigerators - 686,Electric Appliances,Refrigerators,94,India,West,West Bengal,Tier 2,700001,662,31711.34,8,0.23,5079.03
ORD000663,30-07-2021,10-10-2021,06-08-2021,Standard Class,Small,2022,CUST000663,Michael Stanley,02-04-1979,Consumer,PROD000663,Mangoes - 162,Sessional Fruits & Vegetables,Mangoes,70,India,North,Uttar Pradesh,Tier 2,226001,663,24858.35,6,0,5908.84
ORD000664,12-11-2021,28-11-2019,15-11-2021,Standard Class,Small,2019,CUST000664,Darrell Hill,02-02-1964,Corporate,PROD000664,Refrigerators - 585,Electric Appliances,Refrigerators,65,India,East,Uttar Pradesh,Village,226001,664,48437.05,5,0.48,3715.73
ORD000665,13-08-2019,15-05-2020,19-08-2019,Same Day,Medium,2021,CUST000665,Robert Cole,11-10-1993,Consumer,PROD000665,Sofas - 718,Furniture,Sofas,24,India,West,Rajasthan,Tier 1,302001,665,32594.31,7,0.2,2740.88
ORD000666,30-11-2019,06-06-2023,07-12-2019,First Class,Small,2022,CUST000666,Whitney Summers,02-10-1955,Corporate,PROD000666,Burgers - 623,Fast Food,Burgers,15,India,North,Gujarat,Village,380001,666,34931.31,1,0.34,5776.43
ORD000667,22-07-2021,05-02-2023,29-07-2021,First Class,Medium,2022,CUST000667,Patricia Henderson,09-04-1997,Consumer,PROD000667,Sofas - 179,Furniture,Sofas,114,India,West,Madhya Pradesh,Tier 1,462001,667,42787.4,9,0.34,5363.89
ORD000668,09-02-2023,14-08-2019,12-02-2023,Second Class,Large,2019,CUST000668,Debra Watson,27-01-1988,Consumer,PROD000668,Pizzas - 676,Fast Food,Pizzas,99,India,South,West Bengal,Village,700001,668,36601.48,9,0.09,9554.99
ORD000669,27-01-2020,04-04-2022,30-01-2020,First Class,Medium,2019,CUST000669,Paul Campbell,26-02-2006,Consumer,PROD000669,Buckets - 743,Household Items,Buckets,61,India,West,Tamil Nadu,Tier 1,600001,669,47769.42,3,0.46,4247.6
ORD000670,20-12-2022,20-06-2021,25-12-2022,First Class,Large,2023,CUST000670,Michelle Mendoza,20-01-1998,Consumer,PROD000670,Tomatoes - 311,Sessional Fruits & Vegetables,Tomatoes,8,India,East,Karnataka,Tier 1,560001,670,44765.83,2,0.28,8056.4
ORD000671,23-03-2023,26-01-2019,30-03-2023,Same Day,Small,2019,CUST000671,Vicki Perez,26-11-1976,Corporate,PROD000671,Fries - 587,Fast Food,Fries,93,India,East,Tamil Nadu,Tier 1,600001,671,39865.88,2,0.21,8106.44
ORD000672,13-09-2020,10-05-2020,20-09-2020,Second Class,Small,2020,CUST000672,Michael Sims,04-01-1985,Consumer,PROD000672,Detergents - 396,Household Items,Detergents,17,India,South,Gujarat,Tier 2,380001,672,12568.06,10,0.01,3594.24
ORD000673,02-09-2020,31-07-2022,07-09-2020,Same Day,Small,2019,CUST000673,Adam Stevenson,20-12-1981,Corporate,PROD000673,Pizzas - 451,Fast Food,Pizzas,100,India,East,Rajasthan,Tier 2,302001,673,10551.52,9,0.33,1361.02
ORD000674,21-07-2022,08-03-2021,26-07-2022,First Class,Medium,2020,CUST000674,Laura Moran,20-04-1966,Corporate,PROD000674,Utensils - 424,Household Items,Utensils,23,India,South,Rajasthan,Tier 2,302001,674,23616.73,5,0.3,1662.59
ORD000675,06-08-2022,05-12-2023,12-08-2022,Standard Class,Medium,2023,CUST000675,Anne White,14-05-1955,Corporate,PROD000675,Pizzas - 642,Fast Food,Pizzas,28,India,West,Uttar Pradesh,Village,226001,675,19580.05,2,0.08,3071.91
ORD000676,10-04-2020,05-12-2021,11-04-2020,First Class,Medium,2020,CUST000676,Daniel Hampton,12-12-1964,Corporate,PROD000676,Cheese - 414,Dairy Products,Cheese,67,India,East,Delhi,Tier 2,110001,676,13710.5,5,0.44,862.93
ORD000540,28-04-2022,07-11-2021,29-04-2022,Same Day,Small,2023,CUST000540,Jessica Powell,30-08-1982,Consumer,PROD000540,Tables - 104,Furniture,Tables,114,India,West,Madhya Pradesh,Tier 1,462001,540,17269.09,4,0.1,4343.26
ORD000541,09-10-2021,30-07-2020,16-10-2021,Same Day,Medium,2023,CUST000541,Kevin Reed,27-08-1954,Corporate,PROD000541,Sofas - 925,Furniture,Sofas,27,India,North,Delhi,Tier 2,110001,541,159.94,10,0.22,15.24
ORD000542,22-09-2021,26-10-2023,24-09-2021,Second Class,Small,2020,CUST000542,Stephanie Rose,13-12-1988,Corporate,PROD000542,Tomatoes - 764,Sessional Fruits & Vegetables,Tomatoes,65,India,East,Uttar Pradesh,Village,226001,542,8136.77,5,0.31,1460.92
ORD000543,18-07-2022,16-03-2021,25-07-2022,Same Day,Large,2023,CUST000543,Lisa Lewis,26-03-1960,Consumer,PROD000543,Pizzas - 952,Fast Food,Pizzas,9,India,East,Madhya Pradesh,Tier 2,462001,543,7062.36,8,0.02,1787.42
ORD000544,20-05-2021,02-07-2022,21-05-2021,Same Day,Small,2020,CUST000544,Judith Cox,08-01-1972,Corporate,PROD000544,Tomatoes - 941,Sessional Fruits & Vegetables,Tomatoes,107,India,South,Punjab,Tier 1,160001,544,47824.09,2,0.34,5723.8
ORD000545,20-11-2019,13-11-2020,22-11-2019,Same Day,Large,2022,CUST000545,Christopher Carlson,03-06-2001,Corporate,PROD000545,Butter - 833,Dairy Products,Butter,39,India,East,Karnataka,Tier 2,560001,545,45396.74,8,0.48,2569.41
ORD000546,27-01-2022,14-04-2022,29-01-2022,First Class,Medium,2019,CUST000546,Erika Peters,31-08-1951,Consumer,PROD000546,Mangoes - 676,Sessional Fruits & Vegetables,Mangoes,46,India,North,West Bengal,Tier 1,700001,546,37090.22,7,0.08,6756.44
ORD000547,27-04-2022,24-07-2022,01-05-2022,Standard Class,Medium,2023,CUST000547,John Li,22-08-1980,Corporate,PROD000547,Refrigerators - 679,Electric Appliances,Refrigerators,63,India,West,Maharashtra,Tier 1,400001,547,41894.03,3,0.2,6049.48
ORD000548,30-07-2019,03-10-2019,03-08-2019,First Class,Large,2022,CUST000548,Michael Hawkins,07-08-1963,Corporate,PROD000548,Sofas - 415,Furniture,Sofas,30,India,East,Rajasthan,Tier 1,302001,548,26590.36,7,0.01,5834.11
ORD000549,09-01-2020,04-01-2023,16-01-2020,Same Day,Large,2023,CUST000549,Shawna Schwartz,15-05-1970,Corporate,PROD000549,Fries - 535,Fast Food,Fries,119,India,South,Uttar Pradesh,Village,226001,549,19689.43,1,0.34,2447.02
ORD000550,16-02-2019,29-08-2019,17-02-2019,Same Day,Large,2022,CUST000550,Lisa Boone,13-10-1972,Corporate,PROD000550,Fans - 217,Electric Appliances,Fans,44,India,North,Delhi,Tier 1,110001,550,27024.99,6,0.49,2839.66
ORD000551,17-12-2020,13-04-2020,23-12-2020,First Class,Large,2022,CUST000551,Jenna Glover,05-02-2015,Consumer,PROD000551,Detergents - 257,Household Items,Detergents,120,India,South,Gujarat,Village,380001,551,19965.95,5,0.35,2819.01
ORD000552,01-12-2021,26-06-2019,04-12-2021,First Class,Small,2023,CUST000552,John Williams,23-10-2000,Corporate,PROD000552,Mops - 971,Household Items,Mops,85,India,North,West Bengal,Tier 2,700001,552,1122.72,6,0.48,85.7
ORD000553,22-02-2023,28-06-2019,23-02-2023,Second Class,Small,2023,CUST000553,Catherine Walker,23-04-1975,Corporate,PROD000553,Pizzas - 925,Fast Food,Pizzas,9,India,East,Madhya Pradesh,Tier 2,462001,553,48664.87,7,0.45,7251.06
ORD000554,18-01-2022,04-07-2023,21-01-2022,First Class,Large,2021,CUST000554,Sandra Gonzalez,27-08-1969,Consumer,PROD000554,Carrots - 235,Sessional Fruits & Vegetables,Carrots,95,India,West,Delhi,Village,110001,554,30879.95,5,0.27,3104.03
ORD000555,17-09-2021,02-02-2019,21-09-2021,Second Class,Medium,2020,CUST000555,Kenneth Moore,09-06-2016,Consumer,PROD000555,Utensils - 995,Household Items,Utensils,61,India,West,Tamil Nadu,Tier 1,600001,555,21441.07,10,0.33,2999.17
ORD000556,26-07-2020,24-01-2020,02-08-2020,Second Class,Small,2023,CUST000556,Donna Garcia,01-12-1978,Consumer,PROD000556,Sofas - 792,Furniture,Sofas,49,India,West,Maharashtra,Tier 2,400001,556,34900.44,1,0.04,9992.91
ORD000557,24-10-2021,20-08-2021,31-10-2021,Standard Class,Large,2023,CUST000557,Collin Edwards,31-08-2017,Corporate,PROD000557,Beds - 824,Furniture,Beds,17,India,South,Gujarat,Tier 2,380001,557,27582.2,6,0.17,4037.55
ORD000558,04-07-2019,26-01-2020,06-07-2019,First Class,Large,2023,CUST000558,Russell Sanford,03-02-1965,Consumer,PROD000558,Sandwiches - 981,Fast Food,Sandwiches,60,India,East,Delhi,Tier 1,110001,558,1142.48,6,0.04,214.14
ORD000559,26-06-2023,09-10-2019,30-06-2023,First Class,Large,2019,CUST000559,David Robinson,14-05-2003,Corporate,PROD000559,Butter - 869,Dairy Products,Butter,47,India,East,Maharashtra,Village,400001,559,15614.81,4,0.39,1004.91
ORD000560,29-11-2020,04-07-2020,03-12-2020,Second Class,Large,2022,CUST000560,Sarah Jones,14-10-2003,Corporate,PROD000560,Butter - 256,Dairy Products,Butter,58,India,North,Karnataka,Tier 2,560001,560,1418.63,8,0.05,230.23
ORD000561,25-06-2020,08-06-2023,29-06-2020,Standard Class,Small,2020,CUST000561,Tracy Reed,09-09-2013,Corporate,PROD000561,Fries - 137,Fast Food,Fries,70,India,North,Uttar Pradesh,Tier 2,226001,561,10945.25,3,0.46,898.28
ORD000562,08-09-2022,31-07-2023,12-09-2022,Standard Class,Medium,2020,CUST000562,Grace Figueroa,12-12-1993,Consumer,PROD000562,Fries - 409,Fast Food,Fries,66,India,South,Rajasthan,Village,302001,562,22758.18,3,0.47,3364.81
ORD000563,20-06-2019,15-09-2020,21-06-2019,First Class,Medium,2019,CUST000563,Jeffrey Conner,27-06-1969,Consumer,PROD000563,Burgers - 505,Fast Food,Burgers,72,India,West,Madhya Pradesh,Tier 2,462001,563,4060.25,10,0.1,746.02
ORD000564,30-12-2019,21-09-2023,05-01-2020,Second Class,Large,2022,CUST000564,David Carter,19-09-1967,Consumer,PROD000564,Burgers - 295,Fast Food,Burgers,26,India,South,Karnataka,Tier 1,560001,564,41576.78,5,0.49,5259.78
ORD000565,01-05-2023,16-05-2022,05-05-2023,Second Class,Small,2019,CUST000565,George Suarez,30-04-1986,Corporate,PROD000565,Mangoes - 617,Sessional Fruits & Vegetables,Mangoes,29,India,South,Punjab,Village,160001,565,1843.15,7,0.04,223.38
ORD000566,10-06-2019,29-07-2023,17-06-2019,Standard Class,Medium,2019,CUST000566,Megan Webb,08-12-1976,Corporate,PROD000566,Apples - 918,Sessional Fruits & Vegetables,Apples,103,India,East,West Bengal,Village,700001,566,44189.41,1,0.2,7269.75
ORD000567,13-03-2022,09-07-2019,18-03-2022,Standard Class,Small,2023,CUST000567,Christian Alvarez,15-10-1980,Corporate,PROD000567,Refrigerators - 753,Electric Appliances,Refrigerators,45,India,West,Karnataka,Tier 2,560001,567,22306.1,3,0.02,2346.18
ORD000568,09-10-2020,22-08-2021,16-10-2020,Second Class,Large,2020,CUST000568,Kelly Evans,21-09-2005,Consumer,PROD000568,Butter - 476,Dairy Products,Butter,30,India,East,Rajasthan,Tier 1,302001,568,42107.17,5,0.33,7360.91
ORD000569,15-06-2022,23-11-2021,20-06-2022,Same Day,Medium,2020,CUST000569,Sharon Salazar,07-03-2005,Corporate,PROD000569,Sofas - 556,Furniture,Sofas,42,India,North,Punjab,Village,160001,569,32234.68,6,0.39,5749.37
ORD000570,09-12-2022,08-06-2021,16-12-2022,Same Day,Small,2020,CUST000570,Anthony Cook,16-12-1992,Corporate,PROD000570,Washing Machines - 102,Electric Appliances,Washing Machines,38,India,East,Punjab,Tier 1,160001,570,36571.57,8,0.02,4654.37
ORD000571,11-01-2019,13-09-2023,13-01-2019,Second Class,Small,2020,CUST000571,Aaron Small,30-10-2007,Consumer,PROD000571,Tables - 441,Furniture,Tables,32,India,North,Maharashtra,Tier 1,400001,571,38236.45,1,0.35,5928.17
ORD000572,08-09-2019,09-06-2020,11-09-2019,Second Class,Small,2020,CUST000572,Bianca Gardner,28-10-1963,Consumer,PROD000572,Fries - 412,Fast Food,Fries,111,India,North,Maharashtra,Tier 2,400001,572,33804.05,3,0.14,4221.23
ORD000573,17-07-2022,21-03-2023,23-07-2022,Same Day,Medium,2020,CUST000573,Jerry Curtis,26-05-2008,Corporate,PROD000573,Fries - 644,Fast Food,Fries,4,India,South,Gujarat,Tier 1,380001,573,42348.93,3,0.37,5150.41
ORD000574,09-05-2022,25-10-2020,10-05-2022,First Class,Medium,2021,CUST000574,Tracy Jones,17-09-1971,Consumer,PROD000574,Beds - 233,Furniture,Beds,54,India,South,Delhi,Tier 2,110001,574,35129.55,9,0.05,4060.46
ORD000575,11-08-2022,12-06-2022,17-08-2022,Same Day,Small,2021,CUST000575,Samantha Fisher,04-03-1974,Corporate,PROD000575,Tables - 441,Furniture,Tables,85,India,North,West Bengal,Tier 2,700001,575,46524.18,7,0.19,7578.77
ORD000576,28-12-2021,27-04-2021,01-01-2022,Second Class,Large,2020,CUST000576,Jared Alexander,18-06-1970,Consumer,PROD000576,Refrigerators - 718,Electric Appliances,Refrigerators,29,India,South,Punjab,Village,160001,576,1340.1,10,0.3,102.99
ORD000577,01-03-2023,09-12-2020,06-03-2023,Second Class,Medium,2020,CUST000577,Kristina Webb,04-12-2003,Consumer,PROD000577,Tomatoes - 109,Sessional Fruits & Vegetables,Tomatoes,116,India,North,Tamil Nadu,Tier 1,600001,577,23835.19,8,0.12,4289.73
ORD000578,07-02-2019,15-07-2020,09-02-2019,Same Day,Medium,2022,CUST000578,Kaitlyn Jones,15-10-1966,Corporate,PROD000578,Sofas - 787,Furniture,Sofas,27,India,North,Delhi,Tier 2,110001,578,44251.04,4,0.09,6113.38
ORD000579,28-02-2023,12-09-2020,03-03-2023,Second Class,Medium,2019,CUST000579,George Miles,04-03-1955,Corporate,PROD000579,Mops - 337,Household Items,Mops,88,India,East,Maharashtra,Tier 1,400001,579,43382.21,6,0.45,4065.68
ORD000580,16-08-2021,04-04-2019,23-08-2021,First Class,Large,2023,CUST000580,Kathleen Williams,31-12-1998,Consumer,PROD000580,Pizzas - 131,Fast Food,Pizzas,92,India,East,West Bengal,Tier 2,700001,580,49460.84,4,0.03,6378.01
ORD000581,22-07-2023,07-06-2021,27-07-2023,Standard Class,Small,2022,CUST000581,Jonathan Fuentes,24-08-1983,Consumer,PROD000581,Fries - 251,Fast Food,Fries,66,India,South,Rajasthan,Village,302001,581,43666.08,10,0.36,3380.93
ORD000582,08-12-2020,15-01-2019,15-12-2020,First Class,Medium,2020,CUST000582,Victoria Lopez,06-09-1998,Corporate,PROD000582,Butter - 538,Dairy Products,Butter,63,India,West,Maharashtra,Tier 1,400001,582,21196.78,1,0.03,4804.49
ORD000583,05-03-2022,20-12-2019,11-03-2022,Same Day,Medium,2020,CUST000583,Haley Garcia,30-07-1990,Corporate,PROD000583,Apples - 935,Sessional Fruits & Vegetables,Apples,93,India,East,Tamil Nadu,Tier 1,600001,583,42160.27,1,0.13,8434.32
ORD000584,17-07-2020,16-12-2023,24-07-2020,Standard Class,Medium,2022,CUST000584,Erika Hernandez,01-12-1950,Consumer,PROD000584,Mangoes - 659,Sessional Fruits & Vegetables,Mangoes,48,India,East,Uttar Pradesh,Tier 1,226001,584,14981.3,5,0,1572.75
ORD000585,20-10-2019,12-09-2023,26-10-2019,First Class,Large,2022,CUST000585,Christine Cobb,03-05-1992,Corporate,PROD000585,Refrigerators - 397,Electric Appliances,Refrigerators,16,India,North,Rajasthan,Tier 2,302001,585,30533.34,8,0.11,7753.38
ORD000586,15-03-2023,15-07-2021,17-03-2023,First Class,Large,2022,CUST000586,Rachel Levine,05-07-2011,Consumer,PROD000586,Microwaves - 921,Electric Appliances,Microwaves,45,India,West,Karnataka,Tier 2,560001,586,11943.38,9,0.12,2788.86
ORD000587,11-03-2020,10-02-2022,14-03-2020,Same Day,Medium,2019,CUST000587,Mark Jackson,25-02-2000,Consumer,PROD000587,Fans - 822,Electric Appliances,Fans,117,India,North,Karnataka,Village,560001,587,47246.52,2,0.35,3307.88
ORD000622,13-10-2020,09-02-2020,20-10-2020,First Class,Small,2023,CUST000622,Kelli Huffman,23-08-2004,Consumer,PROD000622,Cheese - 423,Dairy Products,Cheese,59,India,South,Karnataka,Tier 2,560001,588,44221.15,8,0.32,5996.23
ORD000588,03-04-2019,04-05-2023,09-04-2019,Same Day,Medium,2023,CUST000588,Tracy Bell,28-07-1974,Consumer,PROD000588,Washing Machines - 916,Electric Appliances,Washing Machines,75,India,North,Tamil Nadu,Village,600001,589,31530.65,7,0.01,7648.68
ORD000589,23-11-2019,22-09-2023,30-11-2019,Standard Class,Small,2020,CUST000589,Carolyn Wright,01-10-2009,Corporate,PROD000589,Tables - 988,Furniture,Tables,120,India,South,Gujarat,Village,380001,590,22443.7,2,0.26,2673.75
ORD000590,26-11-2021,26-06-2023,29-11-2021,First Class,Medium,2021,CUST000590,Debra Conway,21-12-1951,Consumer,PROD000590,Mangoes - 824,Sessional Fruits & Vegetables,Mangoes,64,India,North,Gujarat,Tier 1,380001,591,22564.77,3,0.38,3356.98
ORD000591,20-11-2023,18-04-2022,25-11-2023,Second Class,Small,2023,CUST000591,Glenn Hinton,25-10-1993,Consumer,PROD000591,Detergents - 610,Household Items,Detergents,60,India,East,Delhi,Tier 1,110001,592,15686.94,7,0.04,2854.02
ORD000592,16-06-2021,06-07-2020,23-06-2021,Same Day,Medium,2021,CUST000592,Scott Mahoney,09-10-1959,Consumer,PROD000592,Burgers - 197,Fast Food,Burgers,88,India,East,Maharashtra,Tier 1,400001,593,31062.3,2,0.4,5002.29
ORD000593,31-01-2021,15-03-2021,01-02-2021,Standard Class,Small,2023,CUST000593,Tammy Davis,05-12-1997,Corporate,PROD000593,Buckets - 250,Household Items,Buckets,99,India,South,West Bengal,Village,700001,594,1704.83,3,0.41,117.71
ORD000594,27-09-2022,01-04-2020,03-10-2022,First Class,Large,2021,CUST000594,Ronald Hughes,23-10-1990,Consumer,PROD000594,Milk - 493,Dairy Products,Milk,79,India,West,West Bengal,Village,700001,595,39805.25,10,0.34,6970.07
ORD000595,20-12-2023,27-08-2021,23-12-2023,First Class,Small,2019,CUST000595,Katherine Phillips,18-02-2008,Corporate,PROD000595,Fans - 848,Electric Appliances,Fans,34,India,North,Punjab,Tier 2,160001,596,46770.4,10,0.29,9057.93
ORD000596,27-12-2021,26-02-2021,02-01-2022,Standard Class,Medium,2019,CUST000596,Jesse Smith,24-04-1991,Consumer,PROD000596,Tomatoes - 732,Sessional Fruits & Vegetables,Tomatoes,113,India,West,Rajasthan,Village,302001,597,7510.05,4,0.4,991.29
ORD000597,04-06-2022,30-07-2023,05-06-2022,First Class,Large,2021,CUST000597,Lisa Tyler,26-09-1966,Corporate,PROD000597,Buckets - 936,Household Items,Buckets,7,India,North,Karnataka,Tier 1,560001,598,7927.58,10,0.46,512.11
ORD000598,15-10-2023,07-07-2019,18-10-2023,Same Day,Medium,2020,CUST000598,Andrew Moreno,05-09-1972,Corporate,PROD000598,Fries - 211,Fast Food,Fries,32,India,North,Maharashtra,Tier 1,400001,599,10639.56,6,0.18,2544.94
ORD000599,24-06-2022,07-09-2022,25-06-2022,Second Class,Medium,2020,CUST000599,Kimberly Martin,15-03-1952,Corporate,PROD000599,Yogurt - 987,Dairy Products,Yogurt,92,India,East,West Bengal,Tier 2,700001,600,13115.23,8,0.35,2393.79
ORD000600,19-03-2021,17-06-2019,23-03-2021,Second Class,Large,2022,CUST000600,Austin Myers,06-01-2006,Corporate,PROD000600,Carrots - 883,Sessional Fruits & Vegetables,Carrots,65,India,East,Uttar Pradesh,Village,226001,601,18727.82,10,0.42,2207.6
ORD000601,29-03-2022,21-05-2019,04-04-2022,Second Class,Medium,2021,CUST000601,Jennifer Nguyen,18-08-1991,Corporate,PROD000601,Utensils - 586,Household Items,Utensils,119,India,South,Uttar Pradesh,Village,226001,602,7428.68,5,0.07,1659.17
ORD000602,18-07-2021,14-09-2019,23-07-2021,Standard Class,Small,2019,CUST000602,Julie Adams,29-09-1991,Consumer,PROD000602,Cheese - 626,Dairy Products,Cheese,61,India,West,Tamil Nadu,Tier 1,600001,603,6192.81,6,0.17,669.56
ORD000603,20-09-2021,24-04-2019,22-09-2021,Second Class,Large,2020,CUST000603,Joseph Sanchez,21-12-1980,Corporate,PROD000603,Tomatoes - 526,Sessional Fruits & Vegetables,Tomatoes,114,India,West,Madhya Pradesh,Tier 1,462001,604,1075.78,8,0.14,161.99
ORD000604,01-01-2020,17-08-2022,06-01-2020,First Class,Large,2022,CUST000604,Anthony Jones,11-12-1983,Consumer,PROD000604,Apples - 787,Sessional Fruits & Vegetables,Apples,80,India,South,Rajasthan,Tier 1,302001,605,969.31,10,0.17,205
ORD000605,01-01-2020,29-07-2021,08-01-2020,First Class,Large,2019,CUST000605,Jennifer Thompson,04-03-1965,Corporate,PROD000605,Detergents - 515,Household Items,Detergents,90,India,East,Maharashtra,Tier 2,400001,606,31921.3,4,0.35,5833.36
ORD000606,28-11-2022,12-08-2022,02-12-2022,Standard Class,Medium,2022,CUST000606,Matthew Francis,15-05-1984,Corporate,PROD000606,Apples - 481,Sessional Fruits & Vegetables,Apples,15,India,North,Gujarat,Village,380001,607,11063.72,4,0.06,1263.46
ORD000607,27-11-2019,14-12-2023,03-12-2019,Same Day,Medium,2019,CUST000607,Timothy Johnson,04-04-2003,Consumer,PROD000607,Cheese - 359,Dairy Products,Cheese,1,India,East,Tamil Nadu,Tier 2,600001,608,45298.61,9,0.25,8953.95
ORD000608,04-12-2023,02-06-2023,05-12-2023,Standard Class,Large,2020,CUST000608,Ashley Bruce,28-08-2015,Corporate,PROD000608,Beds - 462,Furniture,Beds,86,India,South,Uttar Pradesh,Tier 2,226001,609,15902.06,1,0.18,1580.99
ORD000609,20-06-2022,20-03-2023,23-06-2022,Same Day,Large,2022,CUST000609,Melinda Mayer,02-08-1959,Consumer,PROD000609,Utensils - 660,Household Items,Utensils,83,India,North,Gujarat,Tier 2,380001,610,25586.31,8,0.14,6527.5
ORD000610,17-04-2022,09-03-2021,23-04-2022,Second Class,Large,2023,CUST000610,Michael Hardin,14-03-1998,Corporate,PROD000610,Microwaves - 856,Electric Appliances,Microwaves,44,India,North,Delhi,Tier 1,110001,611,4382.41,5,0.02,1184.03
